sample,chromosome,position,coverage
151,chr1,4275,14
151,chr1,4276,14
151,chr1,4277,14
151,chr1,4278,11
151,chr1,4279,11
151,chr1,4280,11
151,chr1,4281,11
151,chr1,4282,11
151,chr1,4283,11
151,chr1,4284,11
151,chr1,4285,11
151,chr1,4286,11
151,chr1,4287,11
151,chr1,4288,11
151,chr1,4289,11
151,chr1,4290,11
151,chr1,4291,12
151,chr1,4292,12
151,chr1,4293,12
151,chr1,4294,12
151,chr1,4295,12
151,chr1,4296,12
151,chr1,4297,12
151,chr1,4298,14
151,chr1,4299,14
151,chr1,4300,14
151,chr1,4301,16
151,chr1,4302,16
151,chr1,4303,16
151,chr1,4304,16
151,chr1,4305,16
151,chr1,4306,16
151,chr1,4307,16
151,chr1,4308,16
151,chr1,4309,16
151,chr1,4310,16
151,chr1,4311,16
151,chr1,4312,16
151,chr1,4313,16
151,chr1,4314,16
151,chr1,4315,16
151,chr1,4316,16
151,chr1,4317,16
151,chr1,4318,16
151,chr1,4319,16
151,chr1,4320,17
151,chr1,4321,17
151,chr1,4322,17
151,chr1,4323,18
151,chr1,4324,18
151,chr1,4325,18
151,chr1,4326,18
151,chr1,4327,18
151,chr1,4328,18
151,chr1,4329,18
151,chr1,4330,17
151,chr1,4331,17
151,chr1,4332,17
151,chr1,4333,17
151,chr1,4334,17
151,chr1,4335,17
151,chr1,4336,18
151,chr1,4337,16
151,chr1,4338,16
151,chr1,4339,16
151,chr1,4340,16
151,chr1,4341,16
151,chr1,4342,16
151,chr1,4343,16
151,chr1,4344,16
151,chr1,4345,16
151,chr1,4346,16
151,chr1,4347,16
151,chr1,4348,16
151,chr1,4349,16
151,chr1,4350,16
151,chr1,4351,16
151,chr1,4352,18
151,chr1,4353,21
151,chr1,4354,21
151,chr1,4355,21
151,chr1,4356,21
151,chr1,4357,21
151,chr1,4358,19
151,chr1,4359,19
151,chr1,4360,19
151,chr1,4361,19
151,chr1,4362,19
151,chr1,4363,19
151,chr1,4364,19
151,chr1,4365,19
151,chr1,4366,19
151,chr1,4367,19
151,chr1,4368,19
151,chr1,4369,20
151,chr1,4370,20
151,chr1,4371,20
151,chr1,4372,20
151,chr1,4373,17
151,chr1,4374,16
151,chr1,4375,16
151,chr1,4376,16
151,chr1,4377,16
151,chr1,4378,16
151,chr1,4379,16
151,chr1,4380,16
151,chr1,4381,16
151,chr1,4382,16
151,chr1,4383,16
151,chr1,4384,16
151,chr1,4385,16
151,chr1,4386,16
151,chr1,4387,16
151,chr1,4388,15
151,chr1,4389,15
151,chr1,4390,15
151,chr1,4391,15
151,chr1,4392,15
151,chr1,4393,15
151,chr1,4394,15
151,chr1,4395,14
151,chr1,4396,14
151,chr1,4397,13
151,chr1,4398,13
151,chr1,4399,13
151,chr1,4400,13
151,chr1,4401,13
151,chr1,4402,13
151,chr1,4403,13
151,chr1,4404,13
151,chr1,4405,11
151,chr1,4406,11
151,chr1,4407,10
151,chr1,4408,10
151,chr1,4409,10
151,chr1,4410,10
151,chr1,4411,10
151,chr1,4412,10
151,chr1,4413,10
151,chr1,4414,10
151,chr1,4415,10
151,chr1,4416,10
151,chr1,4417,10
151,chr1,4418,8
151,chr1,4419,8
151,chr1,4420,8
151,chr1,4421,8
151,chr1,4422,8
151,chr1,4423,10
151,chr1,4424,8
151,chr1,4425,8
151,chr1,4426,8
151,chr1,4427,8
151,chr1,4428,8
151,chr1,4429,8
151,chr1,4430,8
151,chr1,4431,8
151,chr1,4432,8
151,chr1,4433,8
151,chr1,4434,8
151,chr1,4435,8
151,chr1,4436,8
151,chr1,4437,8
151,chr1,4438,8
151,chr1,4439,8
151,chr1,4440,8
151,chr1,4441,8
151,chr1,4442,7
151,chr1,4443,7
151,chr1,4444,7
151,chr1,4445,7
151,chr1,4446,7
151,chr1,4447,7
151,chr1,4448,7
151,chr1,4449,7
151,chr1,4450,7
151,chr1,4451,7
151,chr1,4452,8
151,chr1,4453,9
151,chr1,4454,9
151,chr1,4455,9
151,chr1,4456,9
151,chr1,4457,9
151,chr1,4458,9
151,chr1,4459,9
151,chr1,4460,9
151,chr1,4461,9
151,chr1,4462,9
151,chr1,4463,9
151,chr1,4464,9
151,chr1,4465,11
151,chr1,4466,11
151,chr1,4467,11
151,chr1,4468,11
151,chr1,4469,11
151,chr1,4470,11
151,chr1,4471,10
151,chr1,4472,10
151,chr1,4473,10
151,chr1,4474,9
151,chr1,4475,9
151,chr1,4476,9
151,chr1,4477,9
151,chr1,4478,9
151,chr1,4479,9
151,chr1,4480,9
151,chr1,4481,9
151,chr1,4482,11
151,chr1,4483,11
151,chr1,4484,11
151,chr1,4485,11
151,chr1,4486,11
151,chr1,4487,10
151,chr1,4488,10
151,chr1,4489,10
151,chr1,4490,10
151,chr1,4491,10
151,chr1,4492,10
151,chr1,4493,10
151,chr1,4494,10
151,chr1,4495,10
151,chr1,4496,10
151,chr1,4497,10
151,chr1,4498,10
151,chr1,4499,10
151,chr1,4500,10
151,chr1,4501,12
151,chr1,4502,12
151,chr1,4503,12
151,chr1,4504,11
151,chr1,4505,11
151,chr1,4506,11
151,chr1,4507,11
151,chr1,4508,11
151,chr1,4509,11
151,chr1,4510,11
151,chr1,4511,13
151,chr1,4512,13
151,chr1,4513,13
151,chr1,4514,13
151,chr1,4515,13
151,chr1,4516,13
151,chr1,4517,13
151,chr1,4518,13
151,chr1,4519,13
151,chr1,4520,12
151,chr1,4521,12
151,chr1,4522,10
151,chr1,4523,10
151,chr1,4524,10
151,chr1,4525,10
151,chr1,4526,8
151,chr1,4527,8
151,chr1,4528,8
151,chr1,4529,8
151,chr1,4530,8
151,chr1,4531,8
151,chr1,4532,8
151,chr1,4533,8
151,chr1,4534,8
151,chr1,4535,8
151,chr1,4536,8
151,chr1,4537,8
151,chr1,4538,8
151,chr1,4539,8
151,chr1,4540,8
151,chr1,4541,8
151,chr1,4542,8
151,chr1,4543,8
151,chr1,4544,8
151,chr1,4545,8
151,chr1,4546,8
151,chr1,4547,8
151,chr1,4548,8
151,chr1,4549,8
151,chr1,4550,8
151,chr1,4551,8
151,chr1,4552,8
151,chr1,4553,10
151,chr1,4554,10
151,chr1,4555,10
151,chr1,4556,10
151,chr1,4557,10
151,chr1,4558,10
151,chr1,4559,10
151,chr1,4560,10
151,chr1,4561,10
151,chr1,4562,10
151,chr1,4563,10
151,chr1,4564,10
151,chr1,4565,10
151,chr1,4566,10
151,chr1,4567,10
151,chr1,4568,10
151,chr1,4569,10
151,chr1,4570,11
151,chr1,4571,11
151,chr1,4572,11
151,chr1,4573,11
151,chr1,4574,11
151,chr1,4575,11
151,chr1,4576,11
151,chr1,4577,11
151,chr1,4578,11
151,chr1,4579,11
151,chr1,4580,11
151,chr1,4581,11
151,chr1,4582,11
151,chr1,4583,11
151,chr1,4584,10
151,chr1,4585,10
151,chr1,4586,13
151,chr1,4587,13
151,chr1,4588,13
151,chr1,4589,13
151,chr1,4590,14
151,chr1,4591,10
151,chr1,4592,10
151,chr1,4593,10
151,chr1,4594,10
151,chr1,4595,10
151,chr1,4596,10
151,chr1,4597,10
151,chr1,4598,10
151,chr1,4599,15
151,chr1,4600,15
151,chr1,4601,15
151,chr1,4602,15
151,chr1,4603,15
151,chr1,4604,14
151,chr1,4605,13
151,chr1,4606,13
151,chr1,4607,13
151,chr1,4608,13
151,chr1,4609,14
151,chr1,4610,14
151,chr1,4611,14
151,chr1,4612,14
151,chr1,4613,12
151,chr1,4614,12
151,chr1,4615,12
151,chr1,4616,12
151,chr1,4617,12
151,chr1,4618,12
151,chr1,4619,12
151,chr1,4620,12
151,chr1,4621,12
151,chr1,4622,12
151,chr1,4623,12
151,chr1,4624,12
151,chr1,4625,12
151,chr1,4626,12
151,chr1,4627,12
151,chr1,4628,12
151,chr1,4629,12
151,chr1,4630,12
151,chr1,4631,12
151,chr1,4632,12
151,chr1,4633,12
151,chr1,4634,12
151,chr1,4635,14
151,chr1,4636,12
151,chr1,4637,12
151,chr1,4638,12
151,chr1,4639,12
151,chr1,4640,12
151,chr1,4641,12
151,chr1,4642,12
151,chr1,4643,12
151,chr1,4644,16
151,chr1,4645,16
151,chr1,4646,16
151,chr1,4647,16
151,chr1,4648,16
151,chr1,4649,16
151,chr1,4650,16
151,chr1,4651,17
151,chr1,4652,18
151,chr1,4653,18
151,chr1,4654,18
151,chr1,4655,18
151,chr1,4656,18
151,chr1,4657,18
151,chr1,4658,18
151,chr1,4659,18
151,chr1,4660,18
151,chr1,4661,18
151,chr1,4662,18
151,chr1,4663,18
151,chr1,4664,18
151,chr1,4665,18
151,chr1,4666,18
151,chr1,4667,18
151,chr1,4668,18
151,chr1,4669,18
151,chr1,4670,18
151,chr1,4671,12
151,chr1,4672,12
151,chr1,4673,12
151,chr1,4674,12
151,chr1,4675,12
151,chr1,4676,12
151,chr1,4677,12
151,chr1,4678,12
151,chr1,4679,12
151,chr1,4680,12
151,chr1,4681,12
151,chr1,4682,12
151,chr1,4683,12
151,chr1,4684,12
151,chr1,4685,12
151,chr1,4686,12
151,chr1,4687,12
151,chr1,4688,12
151,chr1,4689,12
151,chr1,4690,12
151,chr1,4691,12
151,chr1,4692,12
151,chr1,4693,12
151,chr1,4694,12
151,chr1,4695,12
151,chr1,4696,12
151,chr1,4697,12
151,chr1,4698,12
151,chr1,4699,12
151,chr1,4700,12
151,chr1,4701,12
151,chr1,4702,12
151,chr1,4703,12
151,chr1,4704,12
151,chr1,4705,12
151,chr1,4706,12
151,chr1,4707,12
151,chr1,4708,12
151,chr1,4709,12
151,chr1,4710,10
151,chr1,4711,10
151,chr1,4712,6
151,chr1,4713,0
151,chr1,4714,0
151,chr1,4715,0
151,chr1,4716,0
151,chr1,4717,0
151,chr1,4718,0
151,chr1,4719,0
151,chr1,4720,0
151,chr1,4721,0
151,chr1,4722,0
151,chr1,4723,0
151,chr1,4724,0
151,chr1,4725,0
151,chr1,4726,0
151,chr1,4727,0
151,chr1,4728,0
151,chr1,4729,0
151,chr1,4730,0
151,chr1,4731,0
151,chr1,4732,0
151,chr1,4733,0
151,chr1,4734,0
151,chr1,4735,0
151,chr1,4736,2
151,chr1,4737,2
151,chr1,4738,2
151,chr1,4739,2
151,chr1,4740,2
151,chr1,4741,2
151,chr1,4742,2
151,chr1,4743,2
151,chr1,4744,2
151,chr1,4745,2
151,chr1,4746,2
151,chr1,4747,2
151,chr1,4748,2
151,chr1,4749,3
151,chr1,4750,3
151,chr1,4751,3
151,chr1,4752,3
151,chr1,4753,3
151,chr1,4754,3
151,chr1,4755,3
151,chr1,4756,3
151,chr1,4757,3
151,chr1,4758,3
151,chr1,4759,3
151,chr1,4760,3
151,chr1,4761,3
151,chr1,4762,3
151,chr1,4763,3
151,chr1,4764,3
151,chr1,4765,3
151,chr1,4766,3
151,chr1,4767,4
151,chr1,4768,4
151,chr1,4769,4
151,chr1,4770,4
151,chr1,4771,4
151,chr1,4772,4
151,chr1,4773,4
151,chr1,4774,4
151,chr1,4775,4
151,chr1,4776,4
151,chr1,4777,4
151,chr1,4778,4
151,chr1,4779,4
151,chr1,4780,4
151,chr1,4781,4
151,chr1,4782,4
151,chr1,4783,4
151,chr1,4784,4
151,chr1,4785,4
151,chr1,4786,4
151,chr1,4787,4
151,chr1,4788,2
151,chr1,4789,2
151,chr1,4790,2
151,chr1,4791,2
151,chr1,4792,2
151,chr1,4793,2
151,chr1,4794,2
151,chr1,4795,2
151,chr1,4796,2
151,chr1,4797,2
151,chr1,4798,2
151,chr1,4799,2
151,chr1,4800,2
151,chr1,4801,2
151,chr1,4802,2
151,chr1,4803,2
151,chr1,4804,2
151,chr1,4805,2
151,chr1,4806,2
151,chr1,4807,2
151,chr1,4808,2
151,chr1,4809,2
151,chr1,4810,2
151,chr1,4811,2
151,chr1,4812,2
151,chr1,4813,2
151,chr1,4814,2
151,chr1,4815,2
151,chr1,4816,2
151,chr1,4817,2
151,chr1,4818,2
151,chr1,4819,2
151,chr1,4820,2
151,chr1,4821,2
151,chr1,4822,2
151,chr1,4823,2
151,chr1,4824,2
151,chr1,4825,1
151,chr1,4826,1
151,chr1,4827,1
151,chr1,4828,1
151,chr1,4829,1
151,chr1,4830,0
151,chr1,4831,0
151,chr1,4832,0
151,chr1,4833,0
151,chr1,4834,0
151,chr1,4835,0
151,chr1,4836,0
151,chr1,4837,0
151,chr1,4838,0
151,chr1,4839,0
151,chr1,4840,0
151,chr1,4841,0
151,chr1,4842,0
151,chr1,4843,0
151,chr1,4844,0
151,chr1,4845,0
151,chr1,4846,0
151,chr1,4847,0
151,chr1,4848,0
151,chr1,4849,0
151,chr1,4850,0
151,chr1,4851,0
151,chr1,4852,0
151,chr1,4853,0
151,chr1,4854,0
151,chr1,4855,0
151,chr1,4856,0
152,chr1,1,0
152,chr1,2,0
152,chr1,3,0
152,chr1,4,0
152,chr1,5,0
152,chr1,6,0
152,chr1,7,0
152,chr1,8,0
152,chr1,9,0
152,chr1,10,0
152,chr1,11,0
152,chr1,12,0
152,chr1,13,0
152,chr1,14,0
152,chr1,15,0
152,chr1,16,0
152,chr1,17,0
152,chr1,18,0
152,chr1,19,0
152,chr1,20,0
152,chr1,21,0
152,chr1,22,0
152,chr1,23,0
152,chr1,24,0
152,chr1,25,0
152,chr1,26,0
152,chr1,27,0
152,chr1,28,0
152,chr1,29,0
152,chr1,30,0
152,chr1,31,0
152,chr1,32,0
152,chr1,33,0
152,chr1,34,0
152,chr1,35,0
152,chr1,36,0
152,chr1,37,0
152,chr1,38,0
152,chr1,39,1
152,chr1,40,1
152,chr1,41,1
152,chr1,42,1
152,chr1,43,1
152,chr1,44,1
152,chr1,45,1
152,chr1,46,1
152,chr1,47,1
152,chr1,48,1
152,chr1,49,1
152,chr1,50,1
152,chr1,51,1
152,chr1,52,1
152,chr1,53,1
152,chr1,54,1
152,chr1,55,1
152,chr1,56,3
152,chr1,57,3
152,chr1,58,3
152,chr1,59,3
152,chr1,60,3
152,chr1,61,5
152,chr1,62,6
152,chr1,63,6
152,chr1,64,6
152,chr1,65,6
152,chr1,66,6
152,chr1,67,10
152,chr1,68,14
152,chr1,69,15
152,chr1,70,15
152,chr1,71,15
152,chr1,72,22
152,chr1,73,24
152,chr1,74,24
152,chr1,75,24
152,chr1,76,24
152,chr1,77,27
152,chr1,78,27
152,chr1,79,27
152,chr1,80,27
152,chr1,81,29
152,chr1,82,29
152,chr1,83,29
152,chr1,84,29
152,chr1,85,30
152,chr1,86,31
152,chr1,87,35
152,chr1,88,36
152,chr1,89,36
152,chr1,90,36
152,chr1,91,40
152,chr1,92,42
152,chr1,93,42
152,chr1,94,47
152,chr1,95,49
152,chr1,96,49
152,chr1,97,53
152,chr1,98,53
152,chr1,99,53
152,chr1,100,53
152,chr1,101,53
152,chr1,102,53
152,chr1,103,54
152,chr1,104,55
152,chr1,105,58
152,chr1,106,59
152,chr1,107,63
152,chr1,108,63
152,chr1,109,64
152,chr1,110,64
152,chr1,111,65
152,chr1,112,69
152,chr1,113,69
152,chr1,114,73
152,chr1,115,73
152,chr1,116,75
152,chr1,117,75
152,chr1,118,75
152,chr1,119,76
152,chr1,120,75
152,chr1,121,78
152,chr1,122,78
152,chr1,123,75
152,chr1,124,73
152,chr1,125,73
152,chr1,126,73
152,chr1,127,73
152,chr1,128,73
152,chr1,129,79
152,chr1,130,84
152,chr1,131,85
152,chr1,132,86
152,chr1,133,86
152,chr1,134,80
152,chr1,135,79
152,chr1,136,79
152,chr1,137,78
152,chr1,138,80
152,chr1,139,80
152,chr1,140,80
152,chr1,141,79
152,chr1,142,79
152,chr1,143,79
152,chr1,144,79
152,chr1,145,79
152,chr1,146,86
152,chr1,147,106
152,chr1,148,109
152,chr1,149,109
152,chr1,150,116
152,chr1,151,115
152,chr1,152,96
152,chr1,153,94
152,chr1,154,95
152,chr1,155,89
152,chr1,156,89
152,chr1,157,89
152,chr1,158,89
152,chr1,159,89
152,chr1,160,89
152,chr1,161,89
152,chr1,162,90
152,chr1,163,92
152,chr1,164,92
152,chr1,165,92
152,chr1,166,95
152,chr1,167,95
152,chr1,168,95
152,chr1,169,95
152,chr1,170,95
152,chr1,171,96
152,chr1,172,96
152,chr1,173,92
152,chr1,174,92
152,chr1,175,92
152,chr1,176,88
152,chr1,177,88
152,chr1,178,88
152,chr1,179,88
152,chr1,180,90
152,chr1,181,89
152,chr1,182,89
152,chr1,183,97
152,chr1,184,92
152,chr1,185,92
152,chr1,186,94
152,chr1,187,94
152,chr1,188,88
152,chr1,189,88
152,chr1,190,88
152,chr1,191,88
152,chr1,192,89
152,chr1,193,89
152,chr1,194,90
152,chr1,195,90
152,chr1,196,88
152,chr1,197,91
152,chr1,198,91
152,chr1,199,91
152,chr1,200,91
152,chr1,201,91
152,chr1,202,91
152,chr1,203,91
152,chr1,204,91
152,chr1,205,90
152,chr1,206,90
152,chr1,207,90
152,chr1,208,90
152,chr1,209,90
152,chr1,210,86
152,chr1,211,88
152,chr1,212,88
152,chr1,213,88
152,chr1,214,88
152,chr1,215,88
152,chr1,216,89
152,chr1,217,89
152,chr1,218,89
152,chr1,219,91
152,chr1,220,96
152,chr1,221,96
152,chr1,222,97
152,chr1,223,96
152,chr1,224,104
152,chr1,225,104
152,chr1,226,104
152,chr1,227,104
152,chr1,228,104
152,chr1,229,105
152,chr1,230,98
152,chr1,231,98
152,chr1,232,98
152,chr1,233,98
152,chr1,234,100
152,chr1,235,100
152,chr1,236,98
152,chr1,237,96
152,chr1,238,95
152,chr1,239,95
152,chr1,240,95
152,chr1,241,95
152,chr1,242,95
152,chr1,243,99
152,chr1,244,99
152,chr1,245,100
152,chr1,246,103
152,chr1,247,102
152,chr1,248,107
152,chr1,249,107
152,chr1,250,107
152,chr1,251,107
152,chr1,252,107
152,chr1,253,107
152,chr1,254,107
152,chr1,255,107
152,chr1,256,107
152,chr1,257,111
152,chr1,258,111
152,chr1,259,112
152,chr1,260,112
152,chr1,261,116
152,chr1,262,115
152,chr1,263,117
152,chr1,264,117
152,chr1,265,117
152,chr1,266,115
152,chr1,267,112
152,chr1,268,112
152,chr1,269,112
152,chr1,270,113
152,chr1,271,112
152,chr1,272,109
152,chr1,273,114
152,chr1,274,114
152,chr1,275,114
152,chr1,276,114
152,chr1,277,114
152,chr1,278,107
152,chr1,279,108
152,chr1,280,107
152,chr1,281,107
152,chr1,282,106
152,chr1,283,106
152,chr1,284,104
152,chr1,285,104
152,chr1,286,104
152,chr1,287,103
152,chr1,288,104
152,chr1,289,108
152,chr1,290,108
152,chr1,291,108
152,chr1,292,123
152,chr1,293,123
152,chr1,294,123
152,chr1,295,123
152,chr1,296,123
152,chr1,297,118
152,chr1,298,107
152,chr1,299,104
152,chr1,300,104
152,chr1,301,100
152,chr1,302,100
152,chr1,303,100
152,chr1,304,106
152,chr1,305,107
152,chr1,306,106
152,chr1,307,102
152,chr1,308,102
152,chr1,309,102
152,chr1,310,102
152,chr1,311,102
152,chr1,312,104
152,chr1,313,105
152,chr1,314,107
152,chr1,315,107
152,chr1,316,107
152,chr1,317,102
152,chr1,318,98
152,chr1,319,94
152,chr1,320,94
152,chr1,321,99
152,chr1,322,101
152,chr1,323,101
152,chr1,324,101
152,chr1,325,101
152,chr1,326,99
152,chr1,327,102
152,chr1,328,98
152,chr1,329,98
152,chr1,330,99
152,chr1,331,97
152,chr1,332,99
152,chr1,333,99
152,chr1,334,96
152,chr1,335,96
152,chr1,336,96
152,chr1,337,96
152,chr1,338,98
152,chr1,339,98
152,chr1,340,100
152,chr1,341,100
152,chr1,342,100
152,chr1,343,103
152,chr1,344,103
152,chr1,345,93
152,chr1,346,93
152,chr1,347,93
152,chr1,348,88
152,chr1,349,92
152,chr1,350,93
152,chr1,351,93
152,chr1,352,93
152,chr1,353,93
152,chr1,354,93
152,chr1,355,89
152,chr1,356,89
152,chr1,357,89
152,chr1,358,89
152,chr1,359,89
152,chr1,360,89
152,chr1,361,89
152,chr1,362,98
152,chr1,363,98
152,chr1,364,100
152,chr1,365,107
152,chr1,366,107
152,chr1,367,109
152,chr1,368,111
152,chr1,369,113
152,chr1,370,113
152,chr1,371,110
152,chr1,372,110
152,chr1,373,109
152,chr1,374,109
152,chr1,375,109
152,chr1,376,113
152,chr1,377,113
152,chr1,378,113
152,chr1,379,116
152,chr1,380,120
152,chr1,381,120
152,chr1,382,118
152,chr1,383,118
152,chr1,384,123
152,chr1,385,121
152,chr1,386,121
152,chr1,387,121
152,chr1,388,121
152,chr1,389,125
152,chr1,390,125
152,chr1,391,125
152,chr1,392,125
152,chr1,393,125
152,chr1,394,120
152,chr1,395,120
152,chr1,396,119
152,chr1,397,118
152,chr1,398,117
152,chr1,399,117
152,chr1,400,117
152,chr1,401,117
152,chr1,402,119
152,chr1,403,121
152,chr1,404,121
152,chr1,405,122
152,chr1,406,122
152,chr1,407,118
152,chr1,408,116
152,chr1,409,116
152,chr1,410,116
152,chr1,411,115
152,chr1,412,113
152,chr1,413,108
152,chr1,414,111
152,chr1,415,111
152,chr1,416,116
152,chr1,417,116
152,chr1,418,116
152,chr1,419,114
152,chr1,420,114
152,chr1,421,112
152,chr1,422,111
152,chr1,423,111
152,chr1,424,110
152,chr1,425,108
152,chr1,426,108
152,chr1,427,109
152,chr1,428,111
152,chr1,429,105
152,chr1,430,104
152,chr1,431,104
152,chr1,432,103
152,chr1,433,104
152,chr1,434,107
152,chr1,435,107
152,chr1,436,107
152,chr1,437,107
152,chr1,438,106
152,chr1,439,95
152,chr1,440,95
152,chr1,441,95
152,chr1,442,97
152,chr1,443,102
152,chr1,444,102
152,chr1,445,102
152,chr1,446,102
152,chr1,447,102
152,chr1,448,106
152,chr1,449,106
152,chr1,450,106
152,chr1,451,110
152,chr1,452,110
152,chr1,453,110
152,chr1,454,110
152,chr1,455,106
152,chr1,456,105
152,chr1,457,105
152,chr1,458,105
152,chr1,459,104
152,chr1,460,104
152,chr1,461,104
152,chr1,462,104
152,chr1,463,103
152,chr1,464,102
152,chr1,465,102
152,chr1,466,102
152,chr1,467,102
152,chr1,468,102
152,chr1,469,109
152,chr1,470,109
152,chr1,471,109
152,chr1,472,106
152,chr1,473,104
152,chr1,474,102
152,chr1,475,102
152,chr1,476,102
152,chr1,477,108
152,chr1,478,106
152,chr1,479,107
152,chr1,480,107
152,chr1,481,110
152,chr1,482,112
152,chr1,483,106
152,chr1,484,106
152,chr1,485,106
152,chr1,486,108
152,chr1,487,108
152,chr1,488,108
152,chr1,489,106
152,chr1,490,106
152,chr1,491,104
152,chr1,492,104
152,chr1,493,105
152,chr1,494,105
152,chr1,495,106
152,chr1,496,106
152,chr1,497,106
152,chr1,498,106
152,chr1,499,106
152,chr1,500,104
152,chr1,501,105
152,chr1,502,105
152,chr1,503,105
152,chr1,504,105
152,chr1,505,108
152,chr1,506,108
152,chr1,507,107
152,chr1,508,107
152,chr1,509,107
152,chr1,510,111
152,chr1,511,111
152,chr1,512,112
152,chr1,513,110
152,chr1,514,110
152,chr1,515,106
152,chr1,516,102
152,chr1,517,102
152,chr1,518,98
152,chr1,519,96
152,chr1,520,96
152,chr1,521,92
152,chr1,522,92
152,chr1,523,93
152,chr1,524,92
152,chr1,525,98
152,chr1,526,98
152,chr1,527,107
152,chr1,528,107
152,chr1,529,107
152,chr1,530,109
152,chr1,531,106
152,chr1,532,104
152,chr1,533,104
152,chr1,534,105
152,chr1,535,101
152,chr1,536,101
152,chr1,537,101
152,chr1,538,101
152,chr1,539,101
152,chr1,540,100
152,chr1,541,100
152,chr1,542,102
152,chr1,543,102
152,chr1,544,102
152,chr1,545,102
152,chr1,546,104
152,chr1,547,109
152,chr1,548,116
152,chr1,549,119
152,chr1,550,121
152,chr1,551,121
152,chr1,552,116
152,chr1,553,112
152,chr1,554,111
152,chr1,555,111
152,chr1,556,109
152,chr1,557,109
152,chr1,558,115
152,chr1,559,116
152,chr1,560,125
152,chr1,561,125
152,chr1,562,124
152,chr1,563,118
152,chr1,564,118
152,chr1,565,108
152,chr1,566,110
152,chr1,567,109
152,chr1,568,110
152,chr1,569,109
152,chr1,570,109
152,chr1,571,117
152,chr1,572,118
152,chr1,573,118
152,chr1,574,120
152,chr1,575,119
152,chr1,576,108
152,chr1,577,110
152,chr1,578,109
152,chr1,579,107
152,chr1,580,109
152,chr1,581,110
152,chr1,582,110
152,chr1,583,110
152,chr1,584,109
152,chr1,585,105
152,chr1,586,105
152,chr1,587,106
152,chr1,588,118
152,chr1,589,125
152,chr1,590,127
152,chr1,591,127
152,chr1,592,127
152,chr1,593,125
152,chr1,594,105
152,chr1,595,105
152,chr1,596,107
152,chr1,597,110
152,chr1,598,118
152,chr1,599,118
152,chr1,600,118
152,chr1,601,118
152,chr1,602,118
152,chr1,603,116
152,chr1,604,117
152,chr1,605,115
152,chr1,606,115
152,chr1,607,115
152,chr1,608,115
152,chr1,609,115
152,chr1,610,115
152,chr1,611,116
152,chr1,612,116
152,chr1,613,116
152,chr1,614,116
152,chr1,615,117
152,chr1,616,118
152,chr1,617,119
152,chr1,618,123
152,chr1,619,127
152,chr1,620,124
152,chr1,621,124
152,chr1,622,125
152,chr1,623,125
152,chr1,624,115
152,chr1,625,117
152,chr1,626,117
152,chr1,627,116
152,chr1,628,123
152,chr1,629,123
152,chr1,630,122
152,chr1,631,124
152,chr1,632,121
152,chr1,633,119
152,chr1,634,119
152,chr1,635,119
152,chr1,636,119
152,chr1,637,118
152,chr1,638,118
152,chr1,639,121
152,chr1,640,134
152,chr1,641,134
152,chr1,642,134
152,chr1,643,134
152,chr1,644,135
152,chr1,645,135
152,chr1,646,135
152,chr1,647,131
152,chr1,648,131
152,chr1,649,131
152,chr1,650,131
152,chr1,651,132
152,chr1,652,131
152,chr1,653,132
152,chr1,654,132
152,chr1,655,132
152,chr1,656,129
152,chr1,657,129
152,chr1,658,134
152,chr1,659,138
152,chr1,660,140
152,chr1,661,130
152,chr1,662,130
152,chr1,663,129
152,chr1,664,129
152,chr1,665,129
152,chr1,666,129
152,chr1,667,133
152,chr1,668,133
152,chr1,669,133
152,chr1,670,133
152,chr1,671,133
152,chr1,672,128
152,chr1,673,124
152,chr1,674,123
152,chr1,675,123
152,chr1,676,121
152,chr1,677,122
152,chr1,678,129
152,chr1,679,128
152,chr1,680,129
152,chr1,681,129
152,chr1,682,137
152,chr1,683,132
152,chr1,684,133
152,chr1,685,133
152,chr1,686,133
152,chr1,687,137
152,chr1,688,137
152,chr1,689,137
152,chr1,690,136
152,chr1,691,136
152,chr1,692,133
152,chr1,693,138
152,chr1,694,138
152,chr1,695,142
152,chr1,696,142
152,chr1,697,141
152,chr1,698,137
152,chr1,699,132
152,chr1,700,131
152,chr1,701,130
152,chr1,702,130
152,chr1,703,124
152,chr1,704,124
152,chr1,705,122
152,chr1,706,122
152,chr1,707,122
152,chr1,708,128
152,chr1,709,126
152,chr1,710,129
152,chr1,711,129
152,chr1,712,124
152,chr1,713,122
152,chr1,714,122
152,chr1,715,122
152,chr1,716,122
152,chr1,717,120
152,chr1,718,120
152,chr1,719,120
152,chr1,720,121
152,chr1,721,121
152,chr1,722,117
152,chr1,723,118
152,chr1,724,115
152,chr1,725,111
152,chr1,726,112
152,chr1,727,116
152,chr1,728,114
152,chr1,729,114
152,chr1,730,114
152,chr1,731,118
152,chr1,732,117
152,chr1,733,119
152,chr1,734,121
152,chr1,735,121
152,chr1,736,123
152,chr1,737,123
152,chr1,738,122
152,chr1,739,120
152,chr1,740,117
152,chr1,741,117
152,chr1,742,128
152,chr1,743,129
152,chr1,744,132
152,chr1,745,133
152,chr1,746,133
152,chr1,747,128
152,chr1,748,125
152,chr1,749,125
152,chr1,750,125
152,chr1,751,125
152,chr1,752,125
152,chr1,753,127
152,chr1,754,127
152,chr1,755,126
152,chr1,756,132
152,chr1,757,136
152,chr1,758,136
